EstadoCivil;Sexo;Estrato;TipoVivienda;LugarNacimiento; FechaNacimiento ;Edad;Nacionalidad; Ingresos ;OtrosIngresos; Gastos ;Activos;OtrosPasivos;FechaSolicitud; CapitalSolicitado ;Plazo;Score;Aprobado
2;1;;1;LLANADAS            ;21/06/60;62;COLOMBIANO;1200000;0;0;0;0;9/01/16;15000000;24;NULL;1
2;1;4;3;5021;30/11/60;61;Colombiano;7250000;0;2453000;150000000;0;19/08/17;56000000;24;NULL;1
2;1;;1;5361;12/01/61;61;COLOMBIANO;1200000;2400000;0;0;0;27/01/16;65800000;60;;1
2;1;3;1;15764;27/08/69;53;Colombiano;4800000;0;2772047;80000000;0;18/01/18;20000000;36;NULL;1
2;1;3;1;15764;27/08/69;53;Colombiano;4800000;0;2772047;80000000;0;16/10/19;30000000;36;NULL;1
2;1;;1;50006;9/04/70;52;Colombiano;800000;2000000;222000;150000000;0;22/08/13;23000000;36;NULL;1
2;1;3;1;5001;21/09/63;59;COLOMBIANO;3600000;0;1631000;0;0;13/08/16;30000000;48;NULL;1
2;1;3;1;15476;6/08/71;51;COLOMBIANO;2400000;0;1238000;0;0;12/07/16;57000000;60;;1
2;1;3;1;15476;6/08/71;51;COLOMBIANO;2400000;0;1238000;0;0;30/08/20;27664544;24;;1
1;1;3;3;15001;12/07/71;51;Colombiano;6000000;0;5957000;124000000;0;16/02/15;112000000;48;NULL;1
2;1;;1;5001;23/06/64;58;COLOMBIANO;1200000;0;0;0;0;15/01/16;45000000;48;NULL;1
1;1;3;3;5001;18/04/65;57;COLOMBIANO;3600000;0;1353000;0;0;28/04/16;50000000;48;;1
2;1;;1;5001;21/02/65;57;COLOMBIANO;853000;12000000;0;0;0;22/12/15;53000000;48;NULL;1
2;1;;1;5001;21/02/65;57;COLOMBIANO;853000;12000000;0;0;0;22/12/15;66000000;60;NULL;1
2;1;;3;5001;15/08/65;57;COLOMBIANO;1200000;2400000;0;0;0;26/07/16;50000000;48;NULL;1
2;1;;1;5002;10/05/68;54;COLOMBIANO;1200000;0;0;0;0;9/01/16;56700000;48;NULL;1
5;1;3;3;5001;10/06/76;46;COLOMBIANO;3600000;0;1108000;126000000;0;12/11/16;50000000;48;NULL;1
2;1;3;1;11001;4/10/79;43;Colombiano;3860000;0;1667650;125000000;0;2/11/21;46000000;60;NULL;1
4;1;3;3;5789;20/07/78;44;COLOMBIANO;3600000;0;1258000;0;0;9/04/16;39000000;36;;1
5;1;3;3;5736;18/04/79;43;COLOMBIANO;3600000;0;1146000;0;0;9/04/16;55000000;48;;1
1;1;3;2;5001;24/05/76;46;COLOMBIANO;3600000;0;1158000;0;0;16/04/16;70000000;60;;1
1;1;3;1;5113;22/09/78;44;COLOMBIANO;6000000;0;3333000;0;0;16/04/16;35000000;36;;1
2;1;3;3;5034;11/09/79;43;COLOMBIANO;3600000;0;1152000;0;0;3/03/16;50000000;48;;1
2;1;0;3;15740;17/03/82;40;Colombiano;2800000;0;650000;25000000;0;29/01/21;40000000;48;NULL;1
5;1;1;1;15293;26/11/82;39;Colombiano;4600000;0;1580000;50000000;0;8/05/14;50000000;48;NULL;1
5;1;1;1;15293;26/11/82;39;Colombiano;4600000;0;1580000;50000000;0;5/03/21;75000000;48;NULL;1
5;1;2;3;15762;10/06/85;37;Colombiano;2800000;0;967000;25000000;0;27/09/21;45000000;60;NULL;1
2;1;;2;15001;10/03/50;72;COLOMBIANO;1200000;4800000;0;138000000;0;5/12/14;70000000;60;NULL;1
2;1;;1;15632;26/09/56;66;COLOMBIANA;1200000;4800000;0;215000000;0;24/01/15;120000000;60;NULL;1
2;1;4;3;15176;25/12/61;60;Colombiano;8022131;0;3751359;0;0;22/12/20;40000000;48;NULL;1
2;1;;1;CHINQUINQUIRA       ;15/03/67;55;COLOMBIANO;3522870;2400000;0;235000000;0;25/09/15;75000000;48;NULL;1
2;0;3;3;15176;21/04/68;54;Colombiano;6000000;0;2957168;240000000;0;30/07/19;65000000;48;NULL;1
2;1;3;1;15176;10/05/71;51;Colombiano;6050744;0;2784390;120000000;0;22/12/15;39657867;34;NULL;1
2;1;3;1;15176;10/05/71;51;Colombiano;6050744;0;2784390;120000000;0;24/05/17;23600000;20;NULL;1
2;1;3;1;15176;10/05/71;51;Colombiano;6050744;0;2784390;120000000;0;26/10/18;30000000;36;NULL;1
2;1;3;1;15176;10/05/71;51;Colombiano;6050744;0;2784390;120000000;0;31/08/20;3203712;12;NULL;1
2;1;;1;15632;9/01/71;51;Colombiano;5200000;0;4027322;540000000;0;16/02/16;50000000;48;NULL;1
2;1;;1;15632;9/01/71;51;Colombiano;5200000;0;4027322;540000000;0;24/04/14;54000000;36;NULL;1
2;1;;1;15632;9/01/71;51;Colombiano;5200000;0;4027322;540000000;0;21/02/17;70000000;48;NULL;1
2;1;3;1;15516;22/10/81;41;Colombiano;7500000;0;5745507;380000000;0;8/02/16;58000000;60;NULL;1
5;0;2;1;15469;20/08/69;53;Colombiano;3600000;0;1481923;82000000;0;13/07/18;43000000;48;NULL;1
0;1;2;1;15681;25/04/78;44;Colombiano;4108773;0;1408070;320000000;0;18/02/22;38500000;48;NULL;1
2;1;1;3;15681;3/08/79;43;Colombiano;3300000;0;1650921;150000000;0;28/06/16;62500000;48;NULL;1
2;1;1;3;15681;3/08/79;43;Colombiano;3300000;0;1650921;150000000;0;28/09/20;33000000;36;NULL;1
4;1;1;3;15455;10/02/62;60;Colombiano;4118218;0;1896165;35000000;0;20/08/20;52000000;60;NULL;1
2;1;;1;15516;24/11/65;56;Colombiana;2700000;0;0;207000000;0;14/03/13;91000000;48;NULL;1
2;1;2;1;15842;5/03/75;47;Colombiano;3550000;0;1983685;140000000;0;8/07/19;71000000;60;NULL;1
2;1;2;1;15842;2/11/80;42;Colombiano;6400000;0;4162589;135000000;0;8/03/21;30000000;36;NULL;1
2;1;2;1;15842;2/11/80;42;Colombiano;6400000;0;4162589;135000000;0;24/11/20;25000000;36;NULL;1
2;1;3;3;15842;22/02/85;37;COLOMBIANO;7200000;0;2528500;0;0;23/07/16;57000000;60;;1
2;1;3;3;15842;22/02/85;37;COLOMBIANO;7200000;0;2528500;0;0;23/07/16;83000000;48;;1
5;1;3;3;15842;15/10/84;38;Colombiano;2800000;0;600000;70000000;0;21/10/20;38000000;48;NULL;1
2;1;3;2;15646;1/07/73;49;Colombiano;3600000;0;1928000;70000000;0;26/02/14;82000000;48;NULL;1
2;1;3;2;15646;1/07/73;49;Colombiano;3600000;0;1928000;70000000;0;20/05/16;51500000;24;NULL;1
2;1;3;2;15646;1/07/73;49;Colombiano;3600000;0;1928000;70000000;0;12/04/18;30000000;48;NULL;1
1;1;3;3;15774;20/02/83;39;COLOMBIANO;7650000;0;1293000;0;0;15/04/16;70000000;48;;1
1;1;1;3;15238;15/06/84;38;Colombiano;2800000;0;650000;35000000;0;18/11/21;35000000;60;NULL;1
5;1;2;1;17444;11/10/63;59;Colombiano;3200000;0;1442231;60000000;0;28/10/15;60000000;48;NULL;1
5;1;2;1;17444;11/10/63;59;Colombiano;3200000;0;1442231;60000000;0;22/09/20;12000000;18;NULL;1
2;1;4;1;17486;26/08/72;50;Colombiano;6550000;0;2207000;500000000;0;8/09/17;29000000;48;NULL;1
5;1;2;1;68773;14/12/58;63;Colombiano;3600000;0;768000;105000000;0;2/04/18;33000000;48;NULL;1
5;1;2;1;19450;17/02/69;53;Colombiano;9500000;0;7980872;512500000;0;10/03/22;35000000;36;NULL;1
5;1;3;3;41001;7/04/77;45;Colombiano;3600000;0;1228000;85000000;0;20/02/20;44000000;48;NULL;1
5;1;3;3;41001;7/04/77;45;Colombiano;3600000;0;1228000;85000000;0;20/02/21;45559270;120;NULL;1
2;1;3;3;11001;15/10/84;38;Colombiano;6384598;0;2653460;149000000;0;31/10/17;60000000;60;NULL;1
1;1;3;3;15755;12/04/64;58;Colombiano;2800000;0;1115280;25000000;0;19/03/21;25000000;36;NULL;1
4;1;3;2;11001;22/08/65;57;COLOMBIANO;3600000;0;1288000;85000000;0;21/01/17;50000000;48;NULL;1
5;1;3;1;11001;4/11/67;55;Colombiano;3735000;0;1632830;167000000;0;21/01/22;50000000;60;NULL;1
2;1;;3;11001;28/07/68;54;COLOMBIANO;1200000;2400000;0;7000000;0;26/09/14;68600000;48;NULL;1
2;0;2;1;11001;24/12/68;53;Colombiano;4220000;0;2376471;130000000;0;23/09/19;40000000;48;NULL;1
1;1;;1;11001;22/10/69;53;COLOMBIANO;2300000;3140000;0;206000000;0;11/02/13;108000000;48;NULL;1
2;1;3;2;11001;21/01/70;52;Colombiano;2800000;0;1270440;45000000;0;16/11/21;43000000;72;NULL;1
2;1;3;1;11001;16/08/58;64;Colombiano;4308888;0;2880666;60000000;0;26/02/21;30000000;60;NULL;1
2;1;2;1;15272;18/09/60;62;Colombiano;7071463;0;2777376;221000000;0;10/05/13;32000000;36;NULL;1
2;1;2;1;15272;18/09/60;62;Colombiano;7071463;0;2777376;221000000;0;25/01/17;25000000;36;NULL;1
2;1;2;1;15272;18/09/60;62;Colombiano;7071463;0;2777376;221000000;0;8/11/17;72000000;48;NULL;1
2;1;3;1;11001;20/07/62;60;Colombiano;4639510;0;3260397;498000000;0;11/03/20;30000000;48;NULL;1
2;1;3;2;11001;26/12/55;66;Colombiano;4704640;0;1845000;121000000;0;15/07/19;50000000;60;NULL;1
5;1;;1;15664;25/05/61;61;COLOMBIANO;1200000;2400000;0;230000000;0;24/06/14;70000000;48;NULL;1
2;1;3;1;25658;14/04/62;60;COLOMBIANO;2400000;0;1158000;0;0;4/05/16;70000000;24;;1
1;2;3;1;11001;9/10/63;59;Colombiano;3600000;0;1723080;80000000;0;30/05/19;35000000;36;NULL;1
5;1;2;1;11001;4/05/65;57;COLOMBIANO;6000000;0;1616000;215000000;0;3/05/17;80000000;48;NULL;1
4;1;;3;11001;19/09/65;57;COLOMBIANO;1200000;2400000;0;50000000;0;31/10/15;62000000;48;NULL;1
1;1;2;1;11001;5/04/71;51;Colombiano;2800000;0;1466550;50000000;0;26/02/21;31500000;50;NULL;1
5;1;3;2;;20/07/68;54;Colombiano;4800000;0;2150000;0;0;31/05/21;46000000;36;NULL;1
5;1;;1;11001;20/02/59;63;COLOMBAINO;1200000;6900000;300000;190000000;0;15/04/14;55000000;48;NULL;1
5;1;;1;11001;20/02/59;63;COLOMBAINO;1200000;6900000;300000;190000000;0;31/03/15;8000000;24;NULL;1
1;1;;1;15248;14/06/62;60;COLOMBIANO;3600000;0;130000;0;0;27/11/15;78000000;48;NULL;1
2;1;3;1;15272;5/11/64;58;Colombiano;5899505;0;3529975;250000000;0;29/04/21;15000000;24;NULL;1
2;0;3;1;11001;24/02/65;57;Colombiano;2400000;0;1264080;150000000;0;27/06/15;80000000;48;NULL;1
2;0;3;1;11001;24/02/65;57;Colombiano;2400000;0;1264080;150000000;0;10/11/15;20000000;24;NULL;1
2;0;3;1;11001;24/02/65;57;Colombiano;2400000;0;1264080;150000000;0;12/06/18;8666388;12;NULL;1
1;1;2;3;11001;24/12/65;56;Colombiano;2800000;0;650000;52000000;0;25/06/21;58000000;72;NULL;1
4;1;2;1;15842;12/03/70;52;Colombiano;4800000;0;2765628;181500000;0;22/08/15;75000000;48;NULL;1
4;1;2;1;15842;12/03/70;52;Colombiano;4800000;0;2765628;181500000;0;28/02/19;21000000;18;NULL;1
2;1;2;3;11001;7/06/61;61;Colombiano;3600000;0;768000;28100000;0;15/10/15;80000000;48;NULL;1
2;1;2;3;11001;7/06/61;61;Colombiano;3600000;0;768000;28100000;0;17/04/18;56000000;48;NULL;1
1;1;3;1;11001;6/02/63;59;Colombiano;10459850;0;6504500;89647000;0;24/06/15;22000000;36;NULL;1
1;1;3;1;11001;6/02/63;59;Colombiano;10459850;0;6504500;89647000;0;10/07/20;34571706;48;NULL;1
1;1;3;1;11001;6/02/63;59;Colombiano;10459850;0;6504500;89647000;0;17/07/18;54000000;36;NULL;1
2;1;3;3;15798;20/04/61;61;Colombiano;2930000;0;1318000;230000000;0;30/11/17;28000000;36;NULL;1
2;1;2;1;15185;3/05/62;60;Colombiano;1475000;0;974500;190000000;0;16/12/21;38000000;60;NULL;1
2;1;2;1;25123;24/02/63;59;Colombiano;10800000;0;7313000;60000000;0;31/12/15;79200000;60;NULL;1
2;1;2;1;25123;24/02/63;59;Colombiano;10800000;0;7313000;60000000;0;4/07/17;72000000;48;NULL;1
2;1;;1;11001;10/03/63;59;COLOMBIANO;2190000;0;1370000;0;0;28/11/15;75000000;48;NULL;1
5;1;;1;11001;18/02/66;56;;8760000;0;1796333;300000000;0;30/09/13;90000000;48;NULL;1
5;1;;1;11001;18/02/66;56;;8760000;0;1796333;300000000;0;30/08/17;145000000;60;NULL;1
2;1;;1;17662;6/08/62;60;COLOMBIANO;1200000;2400000;0;105000000;0;19/12/14;50000000;48;NULL;1
4;1;3;3;11001;8/05/63;59;Colombiano;4075000;0;910500;100000000;0;5/12/17;26000000;48;NULL;1
1;1;3;1;11001;21/08/63;59;Colombiano;14400000;0;10341286;1648084000;0;4/01/18;85000000;60;NULL;1
1;1;3;1;11001;21/08/63;59;Colombiano;14400000;0;10341286;1648084000;0;30/10/20;76306048;72;NULL;1
2;1;2;1;25736;7/08/63;59;Colombiano;2028116;0;2295700;120000000;0;18/02/16;80000000;48;NULL;1
2;1;2;1;25736;7/08/63;59;Colombiano;2028116;0;2295700;120000000;0;25/01/19;42025907;36;NULL;1
0;1;2;1;11001;4/01/64;58;Colombiano;2977803;0;1582949;233000000;0;6/04/21;32000000;60;NULL;1
3;1;3;1;13001;8/01/64;58;COLOMBIANO;12880000;0;5601433;1697000000;0;15/08/16;90000000;60;NULL;1
3;1;3;1;13001;8/01/64;58;COLOMBIANO;12880000;0;5601433;1697000000;0;15/08/16;70000000;60;NULL;1
3;1;3;1;13001;8/01/64;58;COLOMBIANO;12880000;0;5601433;1697000000;0;22/11/16;108227512;60;NULL;1
2;1;;1;15572;15/10/61;61;COLOMBIANO;1200000;2400000;0;65000000;0;6/12/14;40000000;48;NULL;1
1;1;3;3;15131;25/08/86;36;Colombiano;5449117;0;1566000;140000000;0;8/04/17;54000000;48;NULL;1
1;1;3;3;15131;25/08/86;36;Colombiano;5449117;0;1566000;140000000;0;15/07/20;18222359;24;NULL;1
2;1;;1;25183;1/12/63;58;COLOMBIANO;1200000;2400000;150000;42000000;0;22/08/13;52500000;48;NULL;1
2;1;;1;11001;29/03/63;59;COLOMBIANO;1200000;2400000;435000;0;0;15/02/16;129000000;48;NULL;1
2;1;;1;11001;24/06/63;59;COLOMBIANO;1200000;4800000;0;250000000;0;18/03/15;65000000;48;NULL;1
2;1;2;1;11001;20/07/63;59;Colombiano;3600000;0;1358000;119000000;0;6/12/16;85000000;48;NULL;1
2;1;2;1;11001;20/07/63;59;Colombiano;3600000;0;1358000;119000000;0;6/11/17;8751138;60;NULL;1
2;1;2;1;11001;20/07/63;59;Colombiano;3600000;0;1358000;119000000;0;28/12/18;72588191;48;NULL;1
2;1;2;1;11001;20/07/63;59;Colombiano;3600000;0;1358000;119000000;0;28/10/20;60064414;60;NULL;1
5;1;3;3;11001;17/08/64;58;Colombiano;8527792;0;4097300;182000000;0;9/01/18;70000000;60;NULL;1
1;1;3;1;11001;21/09/63;59;Colombiano;4000000;0;1608000;250000000;0;7/10/17;55000000;60;NULL;1
1;1;3;1;11001;21/09/63;59;Colombiano;4000000;0;1608000;250000000;0;25/09/20;43233852;48;NULL;1
5;1;3;1;11001;24/03/65;57;Colombiano;6000000;0;3672500;280000000;0;3/01/18;45000000;48;NULL;1
5;1;3;1;11001;24/03/65;57;Colombiano;6000000;0;3672500;280000000;0;22/09/20;29500601;36;NULL;1
5;1;3;3;25596;30/03/65;57;Colombiano;5250000;0;2932000;66871000;0;1/02/18;41000000;36;NULL;1
5;1;3;3;25596;30/03/65;57;Colombiano;5250000;0;2932000;66871000;0;20/08/20;12227238;24;NULL;1
5;1;3;3;11001;1/01/65;57;Colombiano;2400000;0;1263000;45000000;0;18/01/16;100000000;60;NULL;1
5;1;3;3;11001;1/01/65;57;Colombiano;2400000;0;1263000;45000000;0;18/07/17;9556336;36;NULL;1
5;1;3;3;11001;1/01/65;57;Colombiano;2400000;0;1263000;45000000;0;18/09/18;95238317;60;NULL;1
5;1;2;3;76147;17/08/65;57;Colombiano;4600000;0;3002875;100000000;0;25/02/21;31500000;48;NULL;1
2;1;;3;73319;10/11/63;59;COLOMBIANO;2341745;5917000;0;190000000;0;27/05/14;128000000;48;NULL;1
5;1;3;1;11001;15/09/65;57;Colombiano;5400000;0;2993750;150000000;0;12/02/18;20000000;24;NULL;1
5;1;3;1;11001;15/09/65;57;Colombiano;5400000;0;2993750;150000000;0;21/10/20;20000000;24;NULL;1
5;1;1;3;25293;11/11/65;57;Colombiano;2800000;0;1393176;20000000;0;30/04/21;37000000;60;NULL;1
1;1;3;1;11001;23/11/65;56;COLOMBIANA;5300000;0;1759000;0;0;8/03/16;77000000;48;;1
2;1;;1;11001;9/03/65;57;Colombiana;2966700;7200000;0;425000000;0;20/11/12;71200000;48;NULL;1
1;1;3;2;11001;15/11/65;57;Colombiano;11540225;0;9988491;174000000;0;9/05/19;85000000;48;NULL;1
1;1;3;2;11001;15/11/65;57;Colombiano;11540225;0;9988491;174000000;0;3/07/20;41000000;60;NULL;1
1;1;3;2;11001;15/11/65;57;Colombiano;11540225;0;9988491;174000000;0;26/02/21;61354999;72;NULL;1
2;1;3;1;25178;1/06/66;56;Colombiano;4600000;0;3087760;350000000;0;8/09/21;31000000;48;NULL;1
2;1;3;3;15753;29/10/64;58;Colombiano;4350000;0;1878383;104000000;0;16/12/17;85000000;60;NULL;1
2;1;3;3;15753;29/10/64;58;Colombiano;4350000;0;1878383;104000000;0;21/09/18;85707439;60;NULL;1
4;1;3;1;25513;29/07/66;56;COLOMBIANO;2300000;0;1139000;0;0;5/03/16;90000000;60;;1
5;1;3;1;11001;23/06/66;56;COLOMBIANO;7200000;0;2148000;900000000;0;23/12/16;43000000;36;NULL;1
1;1;;1;17050;25/09/66;56;;12000000;0;0;100000000;0;12/08/15;121000000;48;NULL;1
2;1;3;3;15097;17/08/66;56;COLOMBIANO;2400000;0;2981000;0;0;15/06/16;84000000;48;;1
5;1;2;1;11001;7/08/66;56;Colombiano;3600000;0;1762000;117194000;0;23/12/17;14000000;18;NULL;1
2;1;;3;25513;21/12/66;55;COLOMBIANA;1200000;3600000;0;105000000;0;6/08/15;108000000;48;NULL;1
1;1;;1;15367;17/05/67;55;COLOMBIANO;7200000;0;2459000;0;0;12/12/14;90000000;48;NULL;1
1;1;;1;15367;17/05/67;55;COLOMBIANO;7200000;0;2459000;0;0;17/08/16;83000000;48;NULL;1
2;1;3;1;15204;14/03/67;55;Colombiano;4800000;0;10999467;495000000;0;15/07/14;102000000;48;NULL;1
2;1;3;1;15204;14/03/67;55;Colombiano;4800000;0;10999467;495000000;0;15/08/17;7920508;60;NULL;1
2;1;3;1;15204;14/03/67;55;Colombiano;4800000;0;10999467;495000000;0;22/06/18;29696359;24;NULL;1
2;1;3;1;15204;14/03/67;55;Colombiano;4800000;0;10999467;495000000;0;30/06/20;8599488;12;NULL;1
5;1;3;3;15480;28/11/66;55;Colombiano;3600000;0;1558000;160000000;0;12/08/15;95000000;48;NULL;1
5;1;3;3;15480;28/11/66;55;Colombiano;3600000;0;1558000;160000000;0;27/11/14;80000000;48;NULL;1
5;1;3;3;15480;28/11/66;55;Colombiano;3600000;0;1558000;160000000;0;12/07/17;8446118;60;NULL;1
5;1;3;3;15480;28/11/66;55;Colombiano;3600000;0;1558000;160000000;0;14/08/19;22000000;18;NULL;1
5;1;3;3;15480;28/11/66;55;Colombiano;3600000;0;1558000;160000000;0;21/09/20;15656383;24;NULL;1
2;1;2;1;11001;27/06/66;56;Colombiano;3600000;0;1680000;90000000;0;1/10/21;31500000;36;NULL;1
2;1;;3;11001;9/10/67;55;COLOMBIANA;3000000;12000000;1100000;778000000;0;24/04/15;70000000;48;NULL;1
2;1;;1;11001;15/08/67;55;COLOMBIANA;2265000;2400000;0;62500000;0;30/05/15;80000000;48;NULL;1
5;1;2;1;11002;1/12/67;54;Colombiano;4600000;0;2340000;95000000;0;10/09/21;42000000;60;NULL;1
1;1;3;1;11001;29/04/68;54;Colombiano;4800000;0;3236650;160000000;0;18/06/19;30000000;36;NULL;1
1;1;3;1;68013;2/06/67;55;COLOMBIANO;3600000;0;1534000;0;0;3/06/16;34000000;36;;1
4;1;3;3;11001;14/07/68;54;Colombiano;3600000;0;1175200;30000000;0;19/03/20;63000000;60;NULL;1
1;1;2;1;11001;25/09/67;55;Colombiano;3800000;0;1748200;310000000;0;27/06/17;80000000;60;NULL;1
5;1;2;3;25151;26/10/68;54;Colombiano;7504000;0;1781000;85000000;0;12/04/17;93400000;60;NULL;1
5;1;2;3;25151;26/10/68;54;Colombiano;7504000;0;1781000;85000000;0;10/03/21;39739332;36;NULL;1
5;1;3;1;11001;6/12/67;54;Colombiano;4800000;0;3450800;565000000;0;19/01/22;30000000;60;NULL;1
5;1;3;3;11001;8/09/68;54;Colombiano;5420000;0;1760880;52000000;0;25/10/19;70000000;60;NULL;1
1;1;2;3;11001;4/07/67;55;Colombiano;3600000;0;1727937;60000000;0;25/05/18;10000000;24;NULL;1
2;1;;1;11001;28/07/68;54;COLOMBIANO;1200000;0;0;85000000;0;1/08/14;31000000;48;NULL;1
1;1;3;3;11001;20/06/68;54;Colombiano;5862620;0;2095386;108000000;0;16/08/18;65600000;60;NULL;1
1;1;2;0;;20/02/68;54;COLOMBIANO;6000000;0;2034000;135000000;0;18/11/16;90000000;36;NULL;1
2;1;3;1;73504;22/09/67;55;Colombiano;3600000;0;1745000;216774000;0;7/05/14;20000000;36;NULL;1
2;1;3;1;73504;22/09/67;55;Colombiano;3600000;0;1745000;216774000;0;31/03/17;20000000;24;NULL;1
4;1;3;1;11001;28/01/69;53;Colombiano;4481000;0;1465200;970000000;0;21/09/15;60000000;48;NULL;1
4;1;3;1;11001;28/01/69;53;Colombiano;4481000;0;1465200;970000000;0;29/04/19;62000000;48;NULL;1
5;1;2;3;11001;1/10/68;54;Colombiano;6015000;0;3690579;240000000;0;18/02/22;66000000;72;NULL;1
5;1;2;1;11001;15/11/66;56;Colombiano;3600000;0;1143724;24000000;0;1/07/20;61100000;60;NULL;1
2;1;3;1;11001;21/02/68;54;COLOMBIANO;4800000;0;1158000;0;0;17/03/16;50000000;48;;1
5;1;3;3;11001;16/06/67;55;COLOMBIANO;9990000;0;5955000;0;0;27/08/16;118000000;60;NULL;1
5;1;3;3;11001;16/06/67;55;COLOMBIANO;9990000;0;5955000;0;0;30/07/20;36867235;36;NULL;1
2;1;;1;11001;12/02/70;52;COLOMBIANO;3600000;0;1537000;0;0;26/12/15;30000000;24;NULL;1
2;1;;1;25297;13/10/69;53;COLOMBIANO;1200000;4800000;0;157000000;0;26/06/15;120000000;60;NULL;1
2;1;;1;25297;13/10/69;53;COLOMBIANO;1200000;4800000;0;157000000;0;6/04/16;16400000;30;NULL;1
2;1;;1;25297;13/10/69;53;COLOMBIANO;1200000;4800000;0;157000000;0;2/09/16;17950000;36;NULL;1
2;1;2;1;11001;4/04/69;53;Colombiano;4150000;0;1108024;560000000;0;21/06/18;70000000;60;NULL;1
2;1;2;1;11001;4/04/69;53;Colombiano;4150000;0;1108024;560000000;0;14/07/20;64851679;48;NULL;1
1;1;3;1;11001;10/11/69;53;Colombiano;17500000;0;11682000;500000000;0;22/06/17;150000000;48;NULL;1
4;1;3;3;11001;21/03/70;52;Colombiano;6000000;0;2115643;82000000;0;8/01/15;77000000;48;NULL;1
4;1;3;3;11001;21/03/70;52;Colombiano;6000000;0;2115643;82000000;0;7/10/19;90000000;60;NULL;1
2;1;;1;11001;24/05/69;53;COLOMBIANO;1200000;2400000;210000;218000000;0;1/04/15;30000000;36;NULL;1
4;1;3;3;25745;24/05/70;52;Colombiano;3600000;0;2218020;15723856;0;15/05/15;60000000;48;NULL;1
4;1;3;3;25745;24/05/70;52;Colombiano;3600000;0;2218020;15723856;0;15/05/15;105000000;60;NULL;1
4;1;3;3;25745;24/05/70;52;Colombiano;3600000;0;2218020;15723856;0;4/02/19;49903312;24;NULL;1
1;1;2;3;68425;5/10/70;52;Colombiano;2800000;0;925200;25000000;0;3/05/21;31500000;36;NULL;1
1;1;3;1;73001;7/09/69;53;Colombiano;6508622;0;3659332;160000000;0;28/05/18;40000000;48;NULL;1
2;1;3;3;76113;8/01/69;53;Colombiano;4600000;0;2706060;75000000;0;1/09/21;30000000;60;NULL;1
1;1;;3;Bogotá              ;26/08/68;54;Colombiana;1200000;4800000;100000;155000000;0;14/01/16;7000000;12;NULL;1
1;1;;3;Bogotá              ;26/08/68;54;Colombiana;1200000;4800000;100000;155000000;0;8/05/15;18000000;24;NULL;1
1;1;;3;Bogotá              ;26/08/68;54;Colombiana;1200000;4800000;100000;155000000;0;13/11/13;39000000;36;NULL;1
2;1;;1;;23/03/69;53;Colombiano;6000000;0;3015000;251000000;0;13/11/13;50000000;36;NULL;1
2;1;;1;;23/03/69;53;Colombiano;6000000;0;3015000;251000000;0;19/05/16;10000000;12;NULL;1
2;1;;1;;23/03/69;53;Colombiano;6000000;0;3015000;251000000;0;5/07/17;8331000;12;NULL;1
2;1;3;3;11001;29/12/69;52;Colombiano;2400000;0;1060925;57000000;0;5/08/19;70000000;60;NULL;1
5;1;2;1;11001;18/03/79;43;Colombiano;3937500;0;1935250;105000000;0;9/04/21;38500000;60;NULL;1
1;1;3;2;11001;25/05/70;52;Colombiano;6000000;0;2419000;100000000;0;6/01/16;86000000;60;NULL;1
1;1;3;2;11001;25/05/70;52;Colombiano;6000000;0;2419000;100000000;0;30/11/15;46000000;48;NULL;1
1;1;3;2;11001;25/05/70;52;Colombiano;6000000;0;2419000;100000000;0;20/06/17;41000000;48;NULL;1
1;1;3;2;11001;25/05/70;52;Colombiano;6000000;0;2419000;100000000;0;20/06/17;85000000;60;NULL;1
0;1;2;1;15367;6/10/70;52;Colombiano;2800000;0;1148400;80000000;0;21/01/21;30000000;48;NULL;1
2;1;2;1;11001;2/05/70;52;Colombiano;7100000;0;2408000;200000000;0;3/10/17;85000000;60;NULL;1
2;1;;2;11001;7/01/71;51;COLOMBIANA;1200000;2400000;350000;104000000;0;18/04/15;25000000;24;NULL;1
2;1;;3;11001;16/10/70;52;COLOMBIANA;1200000;4800000;0;220000000;0;27/03/15;40000000;48;NULL;1
2;1;3;3;68861;15/12/69;52;Colombiano;2800000;0;1019336;30000000;0;25/03/21;28000000;36;NULL;1
2;1;;1;11001;20/12/70;51;COLOMBIANO;1200000;3600000;355000;147000000;0;28/08/14;35000000;36;NULL;1
5;1;2;3;11001;11/12/69;52;Colombiano;4800000;0;2177337;79250000;0;1/03/16;77000000;36;;1
5;1;;3;11001;13/12/70;51;COLOMBIANO;1200000;2400000;0;7000000;0;12/12/15;4336000;5;NULL;1
5;1;;3;11001;13/12/70;51;COLOMBIANO;1200000;2400000;0;7000000;0;10/06/16;4500000;5;NULL;1
2;1;1;3;11001;25/05/70;52;Colombiano;2800000;0;735890;46000000;0;10/02/22;47000000;60;NULL;1
1;1;3;3;25436;26/01/70;52;Colombiano;2800000;0;600000;25000000;0;26/03/21;24000000;36;NULL;1
2;1;2;2;68770;7/12/72;49;Colombiano;2400000;0;990000;174000000;0;1/02/16;105000000;60;NULL;1
2;1;2;2;68770;7/12/72;49;Colombiano;2400000;0;990000;174000000;0;11/10/18;72348149;60;NULL;1
2;1;2;2;68770;7/12/72;49;Colombiano;2400000;0;990000;174000000;0;30/10/20;70224760;84;NULL;1
